id;tournament;stage;session_no;game_no;date;score_or_attendance;place_or_result;comment;extra;label
3220;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
3220;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
3220;Civilization: Solo;week;1;1;;#Н/Д;;;;
3220;Civilization: Solo;week;2;1;;#Н/Д;;;;
3220;Civilization: Solo;week;3;1;;#Н/Д;;;;
3220;Civilization: Solo;week;4;1;;#Н/Д;;;;
2244;Business Cats;training;1;1;;0;1;;;1 Тренировочная
2244;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
2244;Business Cats;training;2;2;;-1;#Н/Д;;;2 Тренировочная
2244;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
2244;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
2244;Business Cats;rating;2;1;;0;17;;;2 Рейтинговая
2244;Business Cats;rating;2;2;;0;17;;;2 Рейтинговая
2244;Business Cats;rating;3;1;;0;18;;;3 Рейтинговая
2244;Business Cats;rating;3;2;;0;18;;;3 Рейтинговая
2244;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2244;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2244;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2244;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2244;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2244;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2244;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2244;Civilization: Solo;week;1;1;;0;;;;
2244;Civilization: Solo;week;2;1;;0;;;;
2244;Civilization: Solo;week;3;1;;0;;;;
2244;Civilization: Solo;week;4;1;;0;;;;
2244;Civilization: Solo;week;5;1;;0;;;;
2244;Civilization: Solo;week;6;1;;0;;;;
2244;Civilization: Solo;week;7;1;;0;;;;
2244;Civilization: Solo;week;8;1;;0;;;;
2244;Civilization: Solo;week;9;1;;0;;;;
2244;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2244;Civilization: DUEL;week;2;1;;-1;;;;Не защитился
2244;Civilization: DUEL;week;3;1;;-1;;;;Не защитился
2244;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
2244;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
2244;Life is Feudal;week;1;1;;-1;;;;Резерв
2244;Life is Feudal;week;2;1;;-1;;;;Резерв
2244;Life is Feudal;week;3;1;;-1;;;;Резерв
2244;Life is Feudal;week;4;1;;-1;;;;Резерв
2244;Life is Feudal;week;5;1;;-1;;;;Резерв
2244;Life is Feudal;week;6;1;;0;;;;Резерв
2244;Life is Feudal;week;7;1;;0;;;;Резерв
2244;Life is Feudal;week;8;1;;-1;;;;Резерв
2244;Life is Feudal;week;9;1;;-1;;;;Резерв
2244;Life is Feudal;week;10;1;;0;;;;Резерв
103;Business Cats;training;1;1;;0;12;;;1 Тренировочная
103;Business Cats;training;2;1;;0;20;;;2 Тренировочная
103;Business Cats;training;2;2;;0;20;;;2 Тренировочная
103;Business Cats;rating;1;1;;0;18;;;1 Рейтинговая
103;Business Cats;rating;1;2;;0;18;;;1 Рейтинговая
103;Business Cats;rating;2;1;;-1;;;;2 Рейтинговая
103;Business Cats;rating;2;2;;-1;;;;2 Рейтинговая
103;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
103;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
103;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
103;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
103;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
103;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
103;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
103;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
103;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
103;Civilization: Solo;week;1;1;;0;;;;
103;Civilization: Solo;week;2;1;;0;;;;
103;Civilization: Solo;week;3;1;;0;;;;
103;Civilization: Solo;week;4;1;;С;;;;
103;Civilization: Solo;week;5;1;;0;;;;
103;Civilization: Solo;week;6;1;;0;;;;
103;Civilization: Solo;week;7;1;;0;;;;
103;Civilization: Solo;week;8;1;;0;;;;
103;Civilization: Solo;week;9;1;;0;;;;
103;Civilization: DUEL;week;1;1;;0;;;;1727
103;Civilization: DUEL;week;2;1;;С;;;;1727
103;Civilization: DUEL;week;3;1;;0;;;;1727
103;Civilization: DUEL;week;4;1;;0;;;;1727
103;Civilization: DUEL;week;5;1;;0;;;;1727
103;Civilization: DUEL;week;6;1;;0;;;;1727
103;Civilization: DUEL;week;7;1;;с;;;;1727
103;Civilization: DUEL;week;8;1;;0;;;;1727
103;Life is Feudal;week;1;1;;0;;;рудокоп;Сержант
103;Life is Feudal;week;2;1;;-1;;;рудокоп;Сержант
103;Life is Feudal;week;3;1;;0;;;рудокоп;Сержант
103;Life is Feudal;week;4;1;;0;;;рудокоп;Сержант
103;Life is Feudal;week;5;1;;0;;;рудокоп;Сержант
103;Life is Feudal;week;6;1;;-1;;;рудокоп;Сержант
103;Life is Feudal;week;7;1;;-1;;;рудокоп;Сержант
103;Life is Feudal;week;8;1;;-1;;;рудокоп;Сержант
103;Life is Feudal;week;9;1;;0;;;рудокоп;Сержант
103;Life is Feudal;week;10;1;;0;;;рудокоп;Сержант
2834;Business Cats;training;1;1;;0;24;;;1 Тренировочная
2834;Business Cats;training;2;1;;0;24;;;2 Тренировочная
2834;Business Cats;training;2;2;;0;24;;;2 Тренировочная
2834;Business Cats;rating;1;1;;0;17;;;1 Рейтинговая
2834;Business Cats;rating;1;2;;0;17;;;1 Рейтинговая
2834;Business Cats;rating;2;1;;0;3;;;2 Рейтинговая
2834;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
2834;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
2834;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2834;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2834;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2834;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2834;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2834;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2834;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2834;Civilization: Solo;week;1;1;;0;;;;
2834;Civilization: Solo;week;2;1;;0;;;;
2834;Civilization: Solo;week;3;1;;0;;;;
2834;Civilization: Solo;week;4;1;;0;;;;
2834;Civilization: Solo;week;5;1;;0;;;;
2834;Civilization: Solo;week;6;1;;0;;;;
2834;Civilization: Solo;week;7;1;;0;;;;
2834;Civilization: Solo;week;8;1;;0;;;;
2834;Civilization: Solo;week;9;1;;0;;;;
2834;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2834;Civilization: DUEL;week;2;1;;0;;;;Не защитился
2834;Civilization: DUEL;week;3;1;;0;;;;Не защитился
2834;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
2834;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
2834;Civilization: DUEL;week;6;1;;0;;;;Не защитился
2834;Civilization: DUEL;week;7;1;;с;;;;Не защитился
2834;Civilization: DUEL;week;8;1;;-1;;;;Не защитился
2834;Life is Feudal;week;1;1;;0;;;кузнец;Рядовой
2834;Life is Feudal;week;2;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;3;1;;0;;;кузнец;Рядовой
2834;Life is Feudal;week;4;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;5;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;6;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;7;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;8;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;9;1;;-1;;;кузнец;Рядовой
2834;Life is Feudal;week;10;1;;-1;;;кузнец;Рядовой
189;Business Cats;training;1;1;;0;24;;;1 Тренировочная
189;Business Cats;training;2;1;;0;24;;;2 Тренировочная
189;Business Cats;training;2;2;;0;24;;;2 Тренировочная
189;Business Cats;rating;1;1;;0;15;;;1 Рейтинговая
189;Business Cats;rating;1;2;;0;15;;;1 Рейтинговая
189;Business Cats;rating;2;1;;0;6;;;2 Рейтинговая
189;Business Cats;rating;2;2;;0;6;;;2 Рейтинговая
189;Business Cats;rating;3;1;;0;8;;;3 Рейтинговая
189;Business Cats;rating;3;2;;0;8;;;3 Рейтинговая
189;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
189;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
189;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
189;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
189;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
189;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
189;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
189;Civilization: Solo;week;1;1;;0;;;;1655
189;Civilization: Solo;week;2;1;;0;;;;1655
189;Civilization: Solo;week;3;1;;0;;;;1655
189;Civilization: Solo;week;4;1;;0;;;;1655
189;Civilization: Solo;week;5;1;;0;;;;1655
189;Civilization: Solo;week;6;1;;0;;;;1655
189;Civilization: Solo;week;7;1;;0;;;;1655
189;Civilization: Solo;week;8;1;;0;;;;1655
189;Civilization: Solo;week;9;1;;0;;;;1655
189;Civilization: DUEL;week;1;1;;0;;;;1646
189;Civilization: DUEL;week;2;1;;0;;;;1646
189;Civilization: DUEL;week;3;1;;0;;;;1646
189;Civilization: DUEL;week;4;1;;0;;;;1646
189;Civilization: DUEL;week;5;1;;0;;;;1646
189;Civilization: DUEL;week;6;1;;0;;;;1646
189;Civilization: DUEL;week;7;1;;0;;;;1646
189;Life is Feudal;week;1;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;2;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;3;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;4;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;5;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;6;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;7;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;8;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;9;1;;0;;;кузнец;Сержант
189;Life is Feudal;week;10;1;;0;;;кузнец;Сержант
189;Bandy;bandy;1;1;;0;;;;1 игра
189;Bandy;bandy;2;1;;0;;;;2 игра
2778;Business Cats;training;1;1;;0;2;;;1 Тренировочная
2778;Business Cats;training;2;1;;0;24;;;2 Тренировочная
2778;Business Cats;training;2;2;;0;24;;;2 Тренировочная
2778;Business Cats;rating;1;1;;0;15;;;1 Рейтинговая
2778;Business Cats;rating;1;2;;0;15;;;1 Рейтинговая
2778;Business Cats;rating;2;1;;0;24;;;2 Рейтинговая
2778;Business Cats;rating;3;1;;0;13;;;3 Рейтинговая
2778;Business Cats;rating;3;2;;0;13;;;3 Рейтинговая
2778;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2778;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2778;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2778;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2778;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2778;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2778;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2778;Civilization: Solo;week;1;1;;0;;;;
2778;Civilization: Solo;week;2;1;;0;;;;
2778;Civilization: Solo;week;3;1;;0;;;;
2778;Civilization: Solo;week;4;1;;0;;;;
2778;Civilization: Solo;week;5;1;;-1;;;;
2778;Civilization: Solo;week;6;1;;-1;;;;
2778;Civilization: Solo;week;7;1;;0;;;;
2778;Civilization: Solo;week;8;1;;0;;;;
2778;Civilization: Solo;week;9;1;;0;;;;
2733;Business Cats;training;1;1;;0;24;;;1 Тренировочная
2733;Business Cats;training;2;1;;0;10;;;2 Тренировочная
2733;Business Cats;training;2;2;;0;10;;;2 Тренировочная
2733;Business Cats;rating;1;1;;0;24;;;1 Рейтинговая
2733;Business Cats;rating;1;2;;-1;24;;;1 Рейтинговая
2733;Business Cats;rating;2;1;;0;1;;;2 Рейтинговая
2733;Business Cats;rating;3;1;;0;14;;;3 Рейтинговая
2733;Business Cats;rating;3;2;;0;14;;;3 Рейтинговая
2733;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2733;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2733;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2733;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2733;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2733;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2733;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2733;Civilization: Solo;week;1;1;;0;;;;
2733;Civilization: Solo;week;2;1;;0;;;;
2733;Civilization: Solo;week;3;1;;0;;;;
2733;Civilization: Solo;week;4;1;;0;;;;
2733;Civilization: Solo;week;5;1;;0;;;;
2733;Civilization: Solo;week;6;1;;0;;;;
2733;Civilization: Solo;week;7;1;;0;;;;
2733;Civilization: Solo;week;8;1;;0;;;;
2733;Civilization: Solo;week;9;1;;0;;;;
2733;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;2;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;3;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;4;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;5;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;6;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;7;1;;0;;;;Не защитился
2733;Civilization: DUEL;week;8;1;;0;;;;Не защитился
2733;Life is Feudal;week;1;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;2;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;3;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;4;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;5;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;6;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;7;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;8;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;9;1;;0;;;рудокоп;Рядовой
2733;Life is Feudal;week;10;1;;0;;;рудокоп;Рядовой
2733;Bandy;bandy;1;1;;0;;;;1 игра
2733;Bandy;bandy;2;1;;0;;;;2 игра
2620;Business Cats;training;1;1;;0;15;;;1 Тренировочная
2620;Business Cats;training;2;1;;0;5;;;2 Тренировочная
2620;Business Cats;training;2;2;;0;5;;;2 Тренировочная
2620;Business Cats;rating;1;1;;0;6;;;1 Рейтинговая
2620;Business Cats;rating;1;2;;0;6;;;1 Рейтинговая
2620;Business Cats;rating;2;1;;0;8;;;2 Рейтинговая
2620;Business Cats;rating;2;2;;0;8;;;2 Рейтинговая
2620;Business Cats;rating;3;1;;0;14;;;3 Рейтинговая
2620;Business Cats;rating;3;2;;0;14;;;3 Рейтинговая
2620;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2620;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2620;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2620;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2620;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2620;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2620;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2620;Civilization: Solo;week;1;1;;0;;;;1730
2620;Civilization: Solo;week;2;1;;0;;;;1730
2620;Civilization: Solo;week;3;1;;0;;;;1730
2620;Civilization: Solo;week;4;1;;0;;;;1730
2620;Civilization: Solo;week;5;1;;0;;;;1730
2620;Civilization: Solo;week;6;1;;0;;;;1730
2620;Civilization: Solo;week;7;1;;0;;;;1730
2620;Civilization: Solo;week;8;1;;0;;;;1730
2620;Civilization: Solo;week;9;1;;0;;;;1730
2620;Civilization: DUEL;week;1;1;;С;;;;1714
2620;Civilization: DUEL;week;2;1;;0;;;;1714
2620;Civilization: DUEL;week;3;1;;0;;;;1714
2620;Civilization: DUEL;week;4;1;;0;;;;1714
2620;Civilization: DUEL;week;5;1;;0;;;;1714
2620;Civilization: DUEL;week;6;1;;0;;;;1714
2620;Civilization: DUEL;week;7;1;;0;;;;1714
2620;Civilization: DUEL;week;8;1;;С;;;;1714
2620;Life is Feudal;week;1;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;2;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;3;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;4;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;5;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;6;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;7;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;8;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;9;1;;0;;;плотник;Сержант
2620;Life is Feudal;week;10;1;;0;;;плотник;Сержант
2620;Bandy;bandy;1;1;;0;;;;1 игра
2620;Bandy;bandy;2;1;;0;;;;2 игра
267;Business Cats;training;1;1;;0;5;;;1 Тренировочная
267;Business Cats;training;2;1;;0;24;;;2 Тренировочная
267;Business Cats;training;2;2;;0;24;;;2 Тренировочная
267;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
267;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
267;Business Cats;rating;2;1;;0;23;;;2 Рейтинговая
267;Business Cats;rating;2;2;;0;23;;;2 Рейтинговая
267;Business Cats;rating;3;1;;-1;10;;;3 Рейтинговая
267;Business Cats;rating;3;2;;0;10;;;3 Рейтинговая
267;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
267;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
267;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
267;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
267;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
267;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
267;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
267;Civilization: Solo;week;1;1;;0;;;;
267;Civilization: Solo;week;2;1;;0;;;;
267;Civilization: Solo;week;3;1;;#Н/Д;;;;
267;Civilization: Solo;week;4;1;;#Н/Д;;;;
2513;Business Cats;training;1;1;;0;3;;;1 Тренировочная
2513;Business Cats;training;2;1;;0;24;;;2 Тренировочная
2513;Business Cats;training;2;2;;0;24;;;2 Тренировочная
2513;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
2513;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
2513;Business Cats;rating;2;1;;0;8;;;2 Рейтинговая
2513;Business Cats;rating;2;2;;0;8;;;2 Рейтинговая
2513;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
2513;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
2513;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2513;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2513;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2513;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2513;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2513;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2513;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2513;Civilization: Solo;week;1;1;;0;;;;
2513;Civilization: Solo;week;2;1;;0;;;;
2513;Civilization: Solo;week;3;1;;0;;;;
2513;Civilization: Solo;week;4;1;;0;;;;
2513;Civilization: Solo;week;5;1;;0;;;;
2513;Civilization: Solo;week;6;1;;0;;;;
2513;Civilization: Solo;week;7;1;;0;;;;
2513;Civilization: Solo;week;8;1;;0;;;;
2513;Civilization: Solo;week;9;1;;0;;;;
2513;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;2;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;3;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;4;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;5;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;6;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;7;1;;0;;;;Не защитился
2513;Civilization: DUEL;week;8;1;;0;;;;Не защитился
2513;Life is Feudal;week;1;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;2;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;3;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;4;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;5;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;6;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;7;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;8;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;9;1;;0;;;фермер;Рядовой
2513;Life is Feudal;week;10;1;;0;;;фермер;Рядовой
2513;Bandy;bandy;1;1;;0;;;;1 игра
2513;Bandy;bandy;2;1;;-1;;;;2 игра
3221;Business Cats;training;1;1;;0;24;;;1 Тренировочная
3221;Business Cats;training;2;1;;0;24;;;2 Тренировочная
3221;Business Cats;training;2;2;;0;24;;;2 Тренировочная
3221;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
3221;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
3221;Business Cats;rating;2;1;;0;12;;;2 Рейтинговая
3221;Business Cats;rating;2;2;;0;12;;;2 Рейтинговая
3221;Business Cats;rating;3;1;;-1;#Н/Д;;;3 Рейтинговая
3221;Business Cats;rating;3;2;;0;#Н/Д;;;3 Рейтинговая
3221;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
3221;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
3221;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
3221;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
3221;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
3221;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
3221;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
3221;Civilization: Solo;week;1;1;;#Н/Д;;;;
3221;Civilization: Solo;week;2;1;;#Н/Д;;;;
3221;Civilization: Solo;week;3;1;;#Н/Д;;;;
3221;Civilization: Solo;week;4;1;;#Н/Д;;;;
3222;Business Cats;training;1;1;;0;#Н/Д;;;1 Тренировочная
3222;Business Cats;training;2;1;;0;#Н/Д;;;2 Тренировочная
3222;Business Cats;training;2;2;;0;#Н/Д;;;2 Тренировочная
3222;Business Cats;rating;1;1;;0;#Н/Д;;;1 Рейтинговая
3222;Business Cats;rating;1;2;;0;#Н/Д;;;1 Рейтинговая
3222;Business Cats;rating;2;1;;#Н/Д;#Н/Д;;;2 Рейтинговая
3222;Business Cats;rating;2;2;;#Н/Д;#Н/Д;;;2 Рейтинговая
3222;Business Cats;rating;3;1;;#Н/Д;#Н/Д;;;3 Рейтинговая
3222;Business Cats;rating;3;2;;#Н/Д;#Н/Д;;;3 Рейтинговая
3222;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
3222;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
3222;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
3222;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
3222;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
3222;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
3222;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
3222;Civilization: Solo;week;1;1;;#Н/Д;;;;
3222;Civilization: Solo;week;2;1;;#Н/Д;;;;
3222;Civilization: Solo;week;3;1;;#Н/Д;;;;
3222;Civilization: Solo;week;4;1;;#Н/Д;;;;
1274;Business Cats;training;1;1;;0;12;;;1 Тренировочная
1274;Business Cats;training;2;1;;0;3;;;2 Тренировочная
1274;Business Cats;training;2;2;;0;3;;;2 Тренировочная
1274;Business Cats;rating;1;1;;0;15;;;1 Рейтинговая
1274;Business Cats;rating;1;2;;0;15;;;1 Рейтинговая
1274;Business Cats;rating;2;1;;0;19;;;2 Рейтинговая
1274;Business Cats;rating;2;2;;0;19;;;2 Рейтинговая
1274;Business Cats;rating;3;1;;0;8;;;3 Рейтинговая
1274;Business Cats;rating;3;2;;0;8;;;3 Рейтинговая
1274;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
1274;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
1274;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
1274;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
1274;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
1274;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
1274;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
1274;Civilization: Solo;week;1;1;;0;;;;
1274;Civilization: Solo;week;2;1;;0;;;;
1274;Civilization: Solo;week;3;1;;#Н/Д;;;;
1274;Civilization: Solo;week;4;1;;0;;;;
1274;Civilization: Solo;week;5;1;;0;;;;
1274;Civilization: Solo;week;6;1;;0;;;;
1274;Civilization: Solo;week;7;1;;0;;;;
1274;Civilization: Solo;week;8;1;;0;;;;
1274;Civilization: Solo;week;9;1;;0;;;;
1274;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1274;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1274;Civilization: DUEL;week;3;1;;0;;;;Не защитился
1274;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1274;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
